fixing;fixing_1_volume;hour;date;Krajowe zapotrzebowanie na moc;Suma zdolności wytwórczych JWCD;Suma zdolności wytwórczych nJWCD;Generacja JWCD;Generacja nJWCD;Generacja źródeł wiatrowych;Wymagana rezerwa mocy ponad zapotrzebowanie
185.04;2003.3;23;2019-01-07;20125;22086;9155;11647;8478;2349;1814
181.54;2473.7;0;2019-01-08;18975;22086;9724;10109;8866;3048;1711
175.02;2863.9;1;2019-01-08;18425;22086;9964;9319;9106;3298;1661
170.37;3143.6;2;2019-01-08;18175;22086;10125;8908;9267;3474;1639
170.58;3166.8;3;2019-01-08;18100;22086;10223;8735;9365;3572;1632
174.42;2850.9;4;2019-01-08;18425;22086;10250;9033;9392;3599;1661
186.52;2301.3;5;2019-01-08;19275;22086;10229;9904;9371;3578;1738
217;2402.2;6;2019-01-08;21925;22086;10194;12583;9342;3552;1974
246.49;2575.3;7;2019-01-08;24000;22086;10212;14621;9379;3546;2161
259.05;2572.9;8;2019-01-08;24675;22063;10189;15313;9362;3513;2222
260.64;2564.5;9;2019-01-08;24975;21991;10143;15669;9306;3451;2249
261.92;2491.8;10;2019-01-08;24950;21991;10058;15735;9215;3338;2247
262.87;2484.7;11;2019-01-08;24975;22024;9909;15926;9049;3193;2249
265.25;2487.1;12;2019-01-08;24950;22063;9740;16080;8870;3040;2247
266.07;2409.4;13;2019-01-08;25000;22063;9622;16258;8742;2922;2251
265.14;2389.1;14;2019-01-08;24650;21991;9556;15983;8667;2860;2220
265.12;2452.4;15;2019-01-08;24675;22024;9537;16027;8648;2857;2222
283.4;2345.4;16;2019-01-08;25700;22024;9534;17038;8662;2846;2314
280;2410.9;17;2019-01-08;25850;22063;9478;17237;8613;2791;2328
269.9;2325.8;18;2019-01-08;25550;22063;9435;16982;8568;2722;2301
268.17;2278.8;19;2019-01-08;25475;21991;9362;16981;8494;2643;2294
260;2553.2;20;2019-01-08;24775;22086;9271;16373;8402;2552;2231
228;2833;21;2019-01-08;23225;22086;9162;14938;8287;2460;2091
216.99;2019;22;2019-01-08;21525;22086;9115;13308;8217;2409;1937
195;1583.5;23;2019-01-08;20175;22086;9042;12030;8145;2364;1819
195.54;1614.9;0;2019-01-09;18425;22213;9003;10222;8203;2234;1661
187;1642;1;2019-01-09;17650;22213;8898;9552;8098;2167;1591
185.09;1798.8;2;2019-01-09;17425;22213;8813;9410;8015;2097;1571
185.91;1899.5;3;2019-01-09;17400;22213;8750;9448;7952;2034;1569
188.88;1726;4;2019-01-09;17625;22213;8704;9719;7906;1988;1589
206;1409.1;5;2019-01-09;18450;22213;8705;10541;7909;1961;1664
248.99;2225.1;6;2019-01-09;20975;22213;8680;13089;7886;1939;1889
261.28;1773.9;7;2019-01-09;23100;22213;8660;15210;7890;1904;2080
278.57;1515.7;8;2019-01-09;23850;22118;8642;15978;7872;1868;2148
289;1770.6;9;2019-01-09;24200;22118;8618;16352;7848;1819;2179
288;1762.9;10;2019-01-09;24300;22118;8554;16516;7784;1755;2188
288;1811.6;11;2019-01-09;24525;22118;8482;16813;7712;1687;2209
299.3;1776.1;12;2019-01-09;24675;22151;8410;17035;7640;1631;2222
305;1910.3;13;2019-01-09;24775;22151;8388;17157;7618;1609;2231
299.76;1875.1;14;2019-01-09;24475;22151;8389;16856;7619;1614;2204
299.3;1894.3;15;2019-01-09;24425;22151;8395;16800;7625;1636;2200
324;2253.3;16;2019-01-09;25225;22190;8397;17598;7627;1630;2272
324;2288.2;17;2019-01-09;25225;22190;8368;17625;7600;1587;2272
300;2126.7;18;2019-01-09;24875;22190;8334;17309;7566;1522;2240
290;2056.6;19;2019-01-09;24675;22190;8262;17181;7494;1444;2222
274.76;1964.5;20;2019-01-09;23950;22213;8179;16538;7412;1369;2157
248.92;2308.8;21;2019-01-09;22500;22213;8095;15172;7328;1302;2026
240;2347.7;22;2019-01-09;20975;22213;8047;13720;7255;1249;1888
215;1825.1;23;2019-01-09;19725;22213;7979;12538;7187;1207;1778
210;1700.9;0;2019-01-10;19025;22093;7792;12060;6965;1215;1715
206.88;1502.9;1;2019-01-10;18350;22093;7765;11412;6938;1226;1654
203;1692.1;2;2019-01-10;18125;22093;7754;11198;6927;1225;1634
203;1613.7;3;2019-01-10;18100;22093;7785;11142;6958;1256;1632
207.58;1551.6;4;2019-01-10;18325;22093;7828;11318;7007;1299;1652
217;1646;5;2019-01-10;19150;22093;7873;12092;7058;1316;1726
261.89;2721.7;6;2019-01-10;21675;22093;7842;14646;7029;1289;1952
290;1314.7;7;2019-01-10;23775;22093;7790;16777;6998;1208;2141
325;1650.2;8;2019-01-10;24475;22093;7695;17572;6903;1095;2204
330;1886.8;9;2019-01-10;24900;22093;7606;18086;6814;990;2242
324.99;1818.3;10;2019-01-10;24925;22093;7530;18187;6738;914;2245
330;1879.3;11;2019-01-10;25125;22093;7472;18445;6680;860;2263
327;1905.6;12;2019-01-10;25275;22093;7416;18651;6624;819;2276
334.35;1922.4;13;2019-01-10;25300;22093;7391;18701;6599;794;2278
332;1841;14;2019-01-10;24975;22093;7364;18403;6572;771;2249
321;1757.4;15;2019-01-10;24925;22093;7324;18393;6532;747;2245
369.43;2421.5;16;2019-01-10;25725;22093;7289;19228;6497;704;2317
372.76;2467.8;17;2019-01-10;25750;22093;7244;19296;6454;642;2319
360.66;2263.2;18;2019-01-10;25425;22093;7203;19012;6413;570;2290
346.42;2173.5;19;2019-01-10;25275;22093;7130;18935;6340;490;2276
315;1812.8;20;2019-01-10;24600;22093;7045;18350;6250;413;2215
267;1451.4;21;2019-01-10;23100;22093;6967;16934;6166;352;2080
260;2842.3;22;2019-01-10;21500;22093;6949;15376;6124;333;1935
240;1890;23;2019-01-10;20225;22093;6958;14097;6128;347;1823
212.89;2204.8;0;2019-01-11;18900;22093;6828;12867;6033;257;1704
211.73;1471.1;1;2019-01-11;18225;22093;6893;12127;6098;360;1643
203.84;1404.3;2;2019-01-11;18025;22093;6999;11821;6204;476;1625
200;1536.8;3;2019-01-11;18000;22093;7130;11665;6335;587;1623
200;1508.5;4;2019-01-11;18225;22093;7261;11759;6466;713;1643
207;1526;5;2019-01-11;19050;22093;7453;12392;6658;877;1717
248.31;3147.9;6;2019-01-11;21575;22093;7641;14729;6846;1069;1942
270;1713;7;2019-01-11;23700;22093;7877;16600;7100;1285;2134
272;2005.6;8;2019-01-11;24425;22038;8150;17052;7373;1548;2199
279;1953.1;9;2019-01-11;24850;22038;8439;17188;7662;1812;2238
271.91;1946.9;10;2019-01-11;24925;22038;8685;17017;7908;2059;2245
266;2064.7;11;2019-01-11;25125;22038;8937;16965;8160;2315;2263
266;2104.4;12;2019-01-11;25275;22038;9166;16886;8389;2560;2276
270;2094.2;13;2019-01-11;25300;22038;9378;16699;8601;2772;2278
259.91;2041.4;14;2019-01-11;24975;22093;9554;16198;8777;2957;2249
258.71;2127.1;15;2019-01-11;24825;22093;9729;15873;8952;3144;2236
275;2232;16;2019-01-11;25525;22093;9874;16428;9097;3281;2299
275.86;2257.7;17;2019-01-11;25525;22093;9943;16359;9166;3341;2299
274.2;2085.3;18;2019-01-11;25175;22093;9979;15973;9202;3346;2267
258.74;2089.2;19;2019-01-11;24975;22093;9891;15861;9114;3247;2249
250;2233.8;20;2019-01-11;24250;22093;9754;15273;8977;3115;2183
225;2520.8;21;2019-01-11;22800;22093;9631;13946;8854;3009;2053
211.35;2302.5;22;2019-01-11;21275;22318;9485;12593;8682;2874;1915
200;1609.6;23;2019-01-11;20025;22318;9351;11496;8529;2740;1805
191.21;1812;0;2019-01-12;18825;22071;9136;10611;8214;2581;1695
187;1799.4;1;2019-01-12;18075;22071;9055;9942;8133;2500;1627
178.46;1886.6;2;2019-01-12;17650;22071;8969;9603;8047;2414;1589
183;1819.8;3;2019-01-12;17600;22071;8900;9622;7978;2345;1585
187.58;1746.6;4;2019-01-12;17625;22071;8841;9706;7919;2286;1587
187.59;1876.5;5;2019-01-12;17750;22071;8849;9823;7927;2214;1598
191.62;1766.8;6;2019-01-12;18700;22071;8756;10866;7834;2095;1684
205.67;1694.8;7;2019-01-12;19700;22071;8629;11981;7719;1960;1774
215;1842;8;2019-01-12;20650;22071;8571;12989;7661;1892;1860
240;2415.6;9;2019-01-12;21725;22071;8561;14077;7648;1853;1957
249.94;2681.6;10;2019-01-12;22200;22071;8597;14516;7684;1861;2000
250.78;2883.5;11;2019-01-12;22400;22071;8630;14694;7706;1901;2018
251.12;2780.7;12;2019-01-12;22375;22071;8661;14638;7737;1938;2015
250;2835.4;13;2019-01-12;22175;22071;8670;14429;7746;1957;1997
230.64;2554.3;14;2019-01-12;21600;22071;8691;13833;7767;1972;1946
226.09;2443;15;2019-01-12;21525;22071;8707;13742;7783;2004;1939
250;3069.5;16;2019-01-12;22475;22071;8764;14635;7840;2053;2024
250.15;3019.6;17;2019-01-12;22625;22071;8854;14695;7930;2119;2038
246.71;2846.6;18;2019-01-12;22250;22071;8957;14217;8033;2190;2004
235;2714.2;19;2019-01-12;21975;22071;9018;13881;8094;2235;1979
218.53;2424.4;20;2019-01-12;21425;22071;9055;13294;8131;2267;1930
205.05;2119.2;21;2019-01-12;20225;22071;9072;12077;8148;2301;1821
187.99;1894.3;22;2019-01-12;19100;22071;9087;10984;8116;2303;1720
178.46;2102.2;23;2019-01-12;18100;22071;9040;10046;8054;2294;1630
161;2666;0;2019-01-13;16975;22216;9312;8615;8360;2642;1528
156.9;2998.2;1;2019-01-13;16225;22216;9261;7921;8304;2591;1461
156;3354.9;2;2019-01-13;15850;22216;9212;7595;8255;2547;1427
150;3462.2;3;2019-01-13;15800;22216;9199;7563;8237;2534;1423
140;3499.3;4;2019-01-13;15800;22216;9185;7577;8223;2520;1423
151.24;3398.5;5;2019-01-13;15950;22216;9189;7723;8227;2496;1436
154.51;3192.5;6;2019-01-13;16425;22216;9216;8166;8259;2507;1479
156.9;3066.8;7;2019-01-13;16800;22216;9290;8462;8338;2571;1513
163.7;2638.6;8;2019-01-13;17425;22216;9321;9055;8370;2602;1570
175.47;2214.8;9;2019-01-13;18475;22216;9390;10041;8434;2651;1664
184.44;2097.2;10;2019-01-13;19175;22216;9429;10707;8468;2702;1727
184.44;2113.1;11;2019-01-13;19500;22216;9494;10967;8533;2761;1757
184.44;2127.5;12;2019-01-13;19625;22216;9562;11029;8596;2821;1768
184.44;2216;13;2019-01-13;19700;22216;9619;11047;8653;2881;1775
184.44;2310.2;14;2019-01-13;19575;22216;9702;10839;8736;2962;1764
184.44;2375;15;2019-01-13;19400;22216;9819;10547;8853;3082;1748
188.15;2366;16;2019-01-13;20350;22216;10043;11263;9087;3296;1833
188.79;2479.4;17;2019-01-13;20950;22216;10366;11540;9410;3564;1887
188.8;2541.2;18;2019-01-13;21075;22216;10625;11406;9669;3813;1899
192.43;2533.8;19;2019-01-13;21175;22216;10775;11351;9824;3979;1908
187.83;2514.4;20;2019-01-13;20550;22216;10867;10633;9917;4085;1851
178.88;2481.4;21;2019-01-13;19700;22216;10922;9728;9972;4166;1774
168.23;2498.5;22;2019-01-13;18925;22216;10942;8933;9992;4214;1705
167.4;2965.3;23;2019-01-13;17925;22216;10971;7904;10021;4254;1615
100;3858.5;0;2019-01-14;16763;22216;10995;6693;10070;4247;1510
86;3932;1;2019-01-14;16288;22216;11009;6204;10084;4289;1467
75.84;4157.6;2;2019-01-14;16038;22216;11134;5829;10209;4420;1445
76.35;4168.5;3;2019-01-14;16163;22216;11289;5799;10364;4570;1456
98.9;3937.5;4;2019-01-14;16650;22216;11425;6150;10500;4690;1499
150.5;3573.3;5;2019-01-14;17775;22216;11592;7108;10667;4797;1601
188.41;2819.6;6;2019-01-14;20975;22216;11643;10147;10828;4893;1889
223.72;3270.7;7;2019-01-14;23263;22216;11722;12276;10987;4945;2095
231.16;2796.1;8;2019-01-14;24225;22216;11826;13112;11113;4962;2182
230;2805.1;9;2019-01-14;24788;22216;11868;13633;11155;4998;2233
230;2947.1;10;2019-01-14;24750;22216;11922;13541;11209;5056;2229
230;2903.6;11;2019-01-14;24900;22216;11952;13661;11239;5096;2243
230;2881.9;12;2019-01-14;25000;22216;11936;13777;11223;5084;2252
230.76;2903.5;13;2019-01-14;24950;22216;11840;13825;11125;4994;2247
226.88;2948.9;14;2019-01-14;24500;22216;11697;13518;10982;4854;2207
226.98;2953.6;15;2019-01-14;24338;22216;11500;13553;10785;4679;2192
236.65;2683.1;16;2019-01-14;25300;22216;11349;14676;10624;4528;2279
240;2556.2;17;2019-01-14;25675;22216;11273;15127;10548;4444;2312
237.38;2655.1;18;2019-01-14;25350;22216;11230;14845;10505;4397;2283
235;2676.4;19;2019-01-14;25188;22216;11192;14721;10467;4367;2269
225;2892.3;20;2019-01-14;24525;22216;11154;14096;10429;4355;2209
210.27;3357.7;21;2019-01-14;22975;22216;11112;12593;10382;4338;2069
190.2;2553.8;22;2019-01-14;21438;22216;11185;11095;10343;4319;1931
177.99;2725.4;23;2019-01-14;20100;22216;11183;9759;10341;4312;1810
164.21;2842.9;0;2019-01-15;18900;22216;11217;8567;10333;4514;1702
156.94;3184.7;1;2019-01-15;18238;22216;11186;7936;10302;4526;1643
147.69;3422.1;2;2019-01-15;17988;22216;11194;7678;10310;4544;1620
147.69;3410.3;3;2019-01-15;17988;22216;11211;7661;10327;4561;1620
155.79;3148.5;4;2019-01-15;18325;22216;11211;7998;10327;4556;1650
170.8;2613.3;5;2019-01-15;19100;22216;11209;8775;10325;4526;1720
211;2919.1;6;2019-01-15;21713;22216;11145;11452;10261;4459;1956
232.2;2474.4;7;2019-01-15;23788;22216;11040;13610;10178;4333;2143
253.77;2232.4;8;2019-01-15;24600;22216;10899;14558;10042;4177;2216
260;2116.5;9;2019-01-15;24988;22216;10805;15040;9948;4062;2251
258;2077.7;10;2019-01-15;24988;22216;10764;15081;9907;4022;2251
258;1957.6;11;2019-01-15;25250;22216;10737;15370;9880;4002;2274
260;1909.6;12;2019-01-15;25325;22216;10635;15547;9778;3921;2281
265;1823.1;13;2019-01-15;25300;22216;10470;15687;9613;3756;2279
261;1758.9;14;2019-01-15;24900;22216;10253;15504;9396;3543;2243
266.6;1671.4;15;2019-01-15;24775;22216;10068;15564;9211;3369;2232
302.5;1830.1;16;2019-01-15;25575;22216;10059;16373;9202;3352;2304
309;1859.8;17;2019-01-15;25750;22216;10211;16396;9354;3505;2320
291;1678.7;18;2019-01-15;25325;22216;10399;15783;9542;3672;2281
268.51;1718.3;19;2019-01-15;25175;22216;10552;15480;9695;3824;2268
246;1836.7;20;2019-01-15;24475;22216;10733;14599;9876;4005;2204
230;2442.1;21;2019-01-15;22925;22216;10899;12888;10037;4188;2065
213.2;2372.8;22;2019-01-15;21300;22216;11001;11184;10116;4299;1918
183.98;1778.7;23;2019-01-15;19975;22216;11055;9805;10170;4360;1799
178.63;2353.5;0;2019-01-16;18850;22243;9800;9959;8891;3195;1698
177.8;2514.8;1;2019-01-16;18200;22243;9758;9351;8849;3175;1639
176.28;2624.2;2;2019-01-16;17825;22243;9669;9065;8760;3096;1606
178;2329.2;3;2019-01-16;17825;22243;9538;9196;8629;2965;1605
179.84;1990;4;2019-01-16;18100;22243;9377;9632;8468;2804;1630
183;1942;5;2019-01-16;18950;22243;9254;10605;8345;2659;1707
223;2672.3;6;2019-01-16;21600;22243;9147;13362;8238;2550;1946
252.92;1880.3;7;2019-01-16;23675;22243;9165;15398;8277;2553;2132
272.53;1660.3;8;2019-01-16;24425;22231;9277;16036;8389;2650;2200
276.69;1893;9;2019-01-16;24800;22051;9439;16255;8545;2779;2234
272.52;1943.7;10;2019-01-16;24825;22056;9570;16149;8676;2910;2236
269.81;1921.4;11;2019-01-16;25075;22018;9699;16270;8805;3046;2259
270.6;2195.7;12;2019-01-16;25125;21952;9783;16236;8889;3146;2263
270;2265.5;13;2019-01-16;25175;21934;9783;16286;8889;3146;2268
262.4;2254.1;14;2019-01-16;24925;21940;9728;16091;8834;3100;2245
263.3;2010.4;15;2019-01-16;24775;21968;9672;15997;8778;3055;2232
276;2000.6;16;2019-01-16;25475;21993;9677;16692;8783;3052;2295
284.39;2070.5;17;2019-01-16;25625;21993;9724;16795;8830;3100;2308
263.8;2147.6;18;2019-01-16;25225;22028;9822;16297;8928;3177;2272
251.05;2254.4;19;2019-01-16;25050;22063;9907;16037;9013;3261;2256
232;2542.1;20;2019-01-16;24325;22063;9985;15234;9091;3339;2191
212.8;2992.6;21;2019-01-16;22750;22063;10033;13611;9139;3404;2049
194.7;2608.9;22;2019-01-16;21200;22063;10092;12023;9177;3467;1909
180;2331.1;23;2019-01-16;19875;22063;10157;10635;9240;3543;1790
177.54;2368.9;0;2019-01-17;18850;21838;10126;9758;9092;3491;1697
171.84;2555.9;1;2019-01-17;18225;21838;10241;9019;9206;3638;1641
167;2808.2;2;2019-01-17;17900;21838;10411;8524;9376;3818;1612
166;2888.7;3;2019-01-17;17900;21838;10597;8338;9562;4004;1612
169;2903.8;4;2019-01-17;18225;21838;10753;8507;9718;4160;1641
177;2686.9;5;2019-01-17;19050;21838;10910;9175;9875;4295;1715
204.2;2678.4;6;2019-01-17;21575;21838;11034;11566;10009;4413;1943
229;3064.4;7;2019-01-17;23500;21838;11127;13348;10152;4481;2116
238.62;2826.4;8;2019-01-17;24250;21697;11117;14059;10191;4452;2184
239.99;2771.8;9;2019-01-17;24700;21697;11085;14541;10159;4404;2224
239.78;2738.6;10;2019-01-17;24650;21709;11028;14548;10102;4347;2220
241.3;2778.5;11;2019-01-17;24875;21715;10940;14861;10014;4266;2240
241.95;2816.5;12;2019-01-17;24925;21787;10790;15061;9864;4132;2245
243.08;2739.1;13;2019-01-17;24900;21838;10527;15299;9601;3869;2242
243.84;2626.5;14;2019-01-17;24550;21727;10160;15316;9234;3506;2211
245.31;2522;15;2019-01-17;24375;21697;9789;15512;8863;3151;2195
252.8;2470.6;16;2019-01-17;25075;21709;9589;16412;8663;2943;2258
261;2305.4;17;2019-01-17;25425;21805;9514;16837;8588;2864;2290
254.34;2575.8;18;2019-01-17;25100;21838;9504;16522;8578;2828;2260
251.35;2647;19;2019-01-17;25050;21838;9483;16493;8557;2806;2256
232;2748.9;20;2019-01-17;24375;21838;9436;15867;8508;2764;2195
214;2902.7;21;2019-01-17;22750;21838;9347;14335;8415;2697;2049
207.26;2422.7;22;2019-01-17;21100;22216;9258;12797;8303;2614;1900
179.23;2147;23;2019-01-17;19725;22216;9171;11535;8190;2537;1776
189.48;2195;0;2019-01-18;18738;21168;9600;10060;8678;2928;1687
188.54;2422.9;1;2019-01-18;18250;21168;9507;9665;8585;2857;1644
186.6;2495.9;2;2019-01-18;17900;21168;9449;9373;8527;2799;1612
186.4;2519.8;3;2019-01-18;17913;21168;9423;9412;8501;2773;1613
190;2582.2;4;2019-01-18;18300;21168;9398;9824;8476;2748;1648
204.99;2393.1;5;2019-01-18;19100;21597;9417;10602;8498;2745;1720
240;2656.7;6;2019-01-18;21600;21597;9463;13051;8549;2790;1945
265;2292.9;7;2019-01-18;23463;21597;9470;14870;8593;2774;2113
291;2025.2;8;2019-01-18;24263;21462;9352;15775;8488;2637;2185
302.02;1991.7;9;2019-01-18;24650;21462;9256;16258;8392;2508;2220
291;1707.2;10;2019-01-18;24700;21597;9176;16388;8312;2429;2225
285.69;1726.5;11;2019-01-18;24950;21597;9120;16694;8256;2375;2247
284.65;1753;12;2019-01-18;25025;21597;9026;16863;8162;2297;2254
286.73;1668;13;2019-01-18;24988;21597;8894;16958;8030;2165;2251
283.33;1671.6;14;2019-01-18;24575;21597;8725;16714;7861;2000;2214
284.17;1625.1;15;2019-01-18;24450;21597;8557;16757;7693;1848;2203
315.51;1673.3;16;2019-01-18;25238;21597;8481;17621;7617;1769;2273
327.32;1816.7;17;2019-01-18;25450;21597;8469;17845;7605;1758;2293
310;1650.4;18;2019-01-18;25125;21597;8509;17480;7645;1772;2263
290;1695.5;19;2019-01-18;24875;21597;8521;17191;7684;1778;2241
271.13;1736.6;20;2019-01-18;24125;21597;8509;16455;7670;1766;2173
242.64;1899.9;21;2019-01-18;22725;21597;8450;15120;7605;1744;2047
242;2279.8;22;2019-01-18;21225;21822;8400;13689;7536;1699;1912
218;2092.7;23;2019-01-18;20025;21822;8326;12582;7443;1635;1803
220.94;1907.1;0;2019-01-19;18825;21869;8342;11343;7482;1589;1696
213.1;1922.3;1;2019-01-19;18000;21869;8241;10619;7381;1516;1622
208.87;2171.7;2;2019-01-19;17625;21869;8164;10321;7304;1439;1588
208;2168.4;3;2019-01-19;17475;21869;8083;10252;7223;1368;1574
210.39;2131.5;4;2019-01-19;17500;21869;8005;10355;7145;1290;1577
210.25;1951.9;5;2019-01-19;17700;21869;7950;10610;7090;1207;1595
215;1784.3;6;2019-01-19;18700;21419;7862;11698;7002;1113;1685
236.2;1626.1;7;2019-01-19;19625;21177;7747;12727;6898;986;1768
261.86;2059.1;8;2019-01-19;20575;21177;7651;13773;6802;870;1854
276.92;2761.6;9;2019-01-19;21575;21177;7589;14835;6740;777;1944
280.27;2983.4;10;2019-01-19;22025;21177;7519;15355;6670;707;1985
280;3197;11;2019-01-19;22300;21177;7459;15690;6610;654;2009
280;3139.5;12;2019-01-19;22225;21177;7403;15671;6554;604;2003
275;3197;13;2019-01-19;22025;21177;7335;15539;6486;546;1985
269.33;2945.1;14;2019-01-19;21425;21177;7290;14984;6441;494;1931
269;2843.2;15;2019-01-19;21300;21177;7253;14896;6404;473;1919
282.38;3603.5;16;2019-01-19;22175;21177;7273;15751;6424;490;1998
300;3720.2;17;2019-01-19;22400;21177;7316;15933;6467;524;2019
298.1;3688.1;18;2019-01-19;22175;21177;7384;15640;6535;560;1998
280;3185;19;2019-01-19;21875;21338;7406;15318;6557;581;1971
264.1;2751;20;2019-01-19;21200;21298;7408;14641;6559;588;1910
242;2013.6;21;2019-01-19;20025;21262;7384;13490;6535;591;1804
230;1721.9;22;2019-01-19;18975;21262;7377;12457;6518;583;1710
211.25;1784.8;23;2019-01-19;17825;21262;7363;11321;6504;564;1606
215;1723.1;0;2019-01-20;16950;20467;7261;10473;6477;455;1527
208.52;2407.8;1;2019-01-20;16300;20467;7218;9866;6434;428;1468
206.1;2423.4;2;2019-01-20;15825;20467;7187;9422;6403;404;1426
204.6;2565.3;3;2019-01-20;15700;20467;7168;9316;6384;379;1414
202.22;2557.2;4;2019-01-20;15700;20467;7137;9347;6353;357;1414
205;2573.9;5;2019-01-20;15725;20467;7139;9370;6355;339;1417
200;2247.2;6;2019-01-20;16225;20467;7130;9879;6346;329;1462
200;1991;7;2019-01-20;16625;20467;7122;10275;6350;320;1498
212.31;1513.3;8;2019-01-20;17325;20467;7089;11008;6317;309;1561
236.16;1554.2;9;2019-01-20;18375;20557;7088;12059;6316;296;1656
242.44;1408.7;10;2019-01-20;19050;20647;7077;12759;6291;293;1717
245.5;1553.4;11;2019-01-20;19275;20737;7092;12982;6293;307;1737
245.84;1626.3;12;2019-01-20;19325;20737;7112;13012;6313;326;1742
242;1492.6;13;2019-01-20;19475;20737;7131;13143;6332;337;1755
239;1356.6;14;2019-01-20;19100;21107;7139;12760;6340;341;1721
239;1245.3;15;2019-01-20;18950;21107;7150;12594;6356;350;1708
258;1893.2;16;2019-01-20;19775;21107;7167;13402;6373;356;1782
290;2537.8;17;2019-01-20;20450;21107;7184;14060;6390;363;1843
299.59;2722.8;18;2019-01-20;20700;21107;7226;14255;6445;372;1865
296.5;2740.4;19;2019-01-20;20750;21017;7225;14297;6453;370;1870
280;2366.1;20;2019-01-20;20275;20927;7212;13835;6440;357;1827
260;1910.1;21;2019-01-20;19400;20837;7166;13006;6394;343;1748
252.76;1813.2;22;2019-01-20;18575;21442;7156;12203;6372;336;1673
227;1880.5;23;2019-01-20;17625;21442;7148;11261;6364;333;1588
225.2;2178.8;0;2019-01-21;16825;21717;7436;10020;6805;439;1515
218.5;2496.6;1;2019-01-21;16425;21717;7412;9644;6781;452;1479
214.9;2603.8;2;2019-01-21;16300;21717;7417;9514;6786;454;1468
214.9;2579.1;3;2019-01-21;16325;21717;7410;9546;6779;451;1470
215.17;2253.6;4;2019-01-21;16725;21717;7408;9948;6777;447;1506
234.99;1577.6;5;2019-01-21;17900;21717;7411;11120;6780;445;1612
276.69;2349.9;6;2019-01-21;21100;21717;7435;14296;6804;440;1901
304.63;1259.1;7;2019-01-21;23275;21717;7419;16459;6816;430;2096
373.2;1654.9;8;2019-01-21;24200;21800;7427;17374;6826;422;2180
372.69;2016;9;2019-01-21;24775;21965;7425;17951;6824;407;2232
355;1889.4;10;2019-01-21;24800;21875;7409;18002;6798;402;2234
346.5;2105;11;2019-01-21;25050;21980;7424;18237;6813;418;2257
350;2080.9;12;2019-01-21;25100;21934;7463;18248;6852;450;2261
364.7;2057.5;13;2019-01-21;24975;21885;7514;18072;6903;502;2250
333;1881.4;14;2019-01-21;24475;21833;7581;17505;6970;573;2205
328.32;1633.4;15;2019-01-21;24175;21954;7672;17109;7066;664;2178
360;2062.7;16;2019-01-21;24850;21960;7807;17644;7206;782;2239
376;2204.9;17;2019-01-21;25500;21930;7988;18113;7387;907;2297
374;1956.2;18;2019-01-21;25200;21866;8113;17688;7512;1016;2270
345;1891.3;19;2019-01-21;25050;21881;8160;17491;7559;1070;2256
307;1411.6;20;2019-01-21;24300;21888;8162;16739;7561;1079;2189
265.84;1491.8;21;2019-01-21;22800;21897;8107;15296;7504;1059;2053
270;2282.5;22;2019-01-21;21350;21897;8042;13933;7417;1013;1923
248.63;1796;23;2019-01-21;20000;21897;7973;12652;7348;960;1801
234.2;1711.7;0;2019-01-22;19025;21777;7789;12010;7015;935;1714
228.1;1731.6;1;2019-01-22;18325;21777;7695;11404;6921;873;1651
225;1617.3;2;2019-01-22;18100;21777;7601;11273;6827;794;1631
222;1462.7;3;2019-01-22;18125;21777;7524;11375;6750;717;1633
